156 7.0 -5.0 7.0 0.00462472791315
151 7.0 -7.0 9.0 0.0123074405304
146 5.0 -9.0 9.0 0.0155594886835
141 3.0 -11.0 11.0 0.00779556132576
132 1.0 -13.0 11.0 0.00914986664565
123 -1.0 -15.0 13.0 0.0205138825299
116 -3.0 -17.0 13.0 0.00895249916626
110 -5.0 -19.0 15.0 0.00951131588236
104 -7.0 -19.0 15.0 0.00648001798879
98 -9.0 -21.0 15.0 0.00788193083051
94 -11.0 -21.0 15.0 0.00876645215585
90 -13.0 -21.0 15.0 0.0133059040528
86 -15.0 -21.0 17.0 0.0248344561599
82 -17.0 -19.0 17.0 0.0059178619847
76 -19.0 -19.0 17.0 0.00824056482168
71 -21.0 -19.0 17.0 0.00390523657133
65 -23.0 -17.0 19.0 0.00312417193911
60 -25.0 -15.0 19.0 0.00874327184224
55 -25.0 -13.0 19.0 0.00822334961972
49 -25.0 -11.0 19.0 0.0139517558834
46 -25.0 -9.0 17.0 0.0118771574377
42 -25.0 -7.0 17.0 0.00966953450364
36 -25.0 -5.0 17.0 0.00849689542984
31 -23.0 -3.0 17.0 0.0193841962866
27 -23.0 -1.0 17.0 0.0128892101694
23 -21.0 1.0 15.0 0.0113789834912
21 -21.0 3.0 15.0 0.00886305078529
20 -19.0 5.0 17.0 0.00575656814205
25 -17.0 5.0 19.0 0.00795693009147
30 -17.0 5.0 21.0 0.00989119934846
34 -15.0 7.0 23.0 0.0501756097651
39 -15.0 7.0 25.0 0.00318403197882
44 -13.0 9.0 27.0 0.0224951105865
48 -15.0 11.0 29.0 0.010158777258
53 -17.0 13.0 31.0 0.0149990254741
59 -19.0 13.0 33.0 0.0141024208132
64 -21.0 13.0 35.0 0.0114019982652
69 -23.0 15.0 37.0 0.00790541942718
74 -23.0 15.0 39.0 0.00888853534986
80 -25.0 13.0 41.0 0.00475227850305
85 -27.0 11.0 43.0 0.00600178032738
89 -27.0 9.0 43.0 0.00834781042055
93 -27.0 7.0 45.0 0.00772772690207
97 -25.0 5.0 47.0 0.00687939285076
102 -23.0 5.0 49.0 0.0076967594416
108 -21.0 7.0 51.0 0.00384317011576
114 -19.0 9.0 53.0 0.0117891481615
120 -17.0 11.0 55.0 0.0107304710236
128 -15.0 13.0 57.0 0.00148808101042
139 -13.0 13.0 59.0 0.00506648689134
145 -11.0 15.0 61.0 0.00289828478702
149 -9.0 17.0 61.0 0.00361986550673
154 -7.0 19.0 63.0 0.0131832614672
157 -7.0 21.0 63.0 0.00161338230553
159 -5.0 23.0 65.0 0.0060842745731
161 -5.0 25.0 67.0 0.003598606588
164 -7.0 27.0 69.0 0.00411317135011
167 -9.0 27.0 71.0 0.014410419406
170 -11.0 27.0 73.0 0.0127641602183
172 -11.0 27.0 75.0 0.00434354643161
180 -13.0 27.0 77.0 0.0108729392478
184 -13.0 27.0 79.0 0.0241780338367
190 -15.0 25.0 81.0 0.0326129978359
193 -17.0 23.0 83.0 0.00923477517388
