0 1.0 1.0 -1.0 0.0133462504416 1
1 3.0 1.0 -1.0 0.00328776177098 1
2 5.0 1.0 -1.0 0.00686226860424 1
3 7.0 1.0 -1.0 0.0118062074946 1
4 9.0 1.0 -1.0 0.00407709371172 1
5 9.0 3.0 -1.0 0.00327563482909 0
6 11.0 3.0 -1.0 0.0140659031778 1
7 13.0 5.0 -1.0 0.00775998895677 1
8 13.0 5.0 1.0 0.00384625288725 0
9 15.0 7.0 1.0 0.0170479603159 1
10 15.0 9.0 1.0 0.00860262658259 1
11 15.0 11.0 1.0 0.00350607507572 1
12 15.0 11.0 3.0 0.00903251858284 0
13 15.0 13.0 3.0 0.0178703909952 1
14 15.0 15.0 3.0 0.00177350394089 1
15 13.0 15.0 3.0 0.00510832645836 0
16 13.0 17.0 5.0 0.0165008531113 1
17 11.0 19.0 5.0 0.00423034846663 0
18 11.0 19.0 7.0 0.00840636291341 1
19 9.0 19.0 7.0 0.00454964663762 0
20 9.0 21.0 9.0 0.0120061875616 1
21 7.0 21.0 11.0 0.00494940197722 0
22 7.0 23.0 11.0 0.00998825200642 1
23 7.0 23.0 13.0 0.00266375443968 1
24 5.0 23.0 13.0 0.00383758174303 0
25 5.0 23.0 15.0 0.00357889017348 1
26 3.0 23.0 15.0 0.0038164061249 0
27 3.0 23.0 17.0 0.0207732727863 1
28 1.0 23.0 17.0 0.00630191652671 0
29 1.0 23.0 19.0 0.0149474819171 1
30 1.0 23.0 21.0 0.00180313655758 0
31 -1.0 23.0 21.0 0.0102842639653 1
32 -3.0 23.0 21.0 0.00197270909992 1
33 -3.0 23.0 23.0 0.00774736766448 0
34 -5.0 23.0 23.0 0.00786150077594 0
35 -5.0 21.0 23.0 0.00468376966595 1
36 -7.0 21.0 23.0 0.0017223560386 1
37 -7.0 21.0 25.0 0.0111367999433 0
38 -9.0 21.0 25.0 0.0129056924577 1
39 -11.0 19.0 27.0 0.0148981867186 1
40 -11.0 17.0 27.0 0.00222796699846 0
41 -11.0 17.0 29.0 0.00673192890652 1
42 -11.0 15.0 31.0 0.0141925307613 1
43 -11.0 15.0 33.0 0.00533497745839 1
44 -11.0 13.0 33.0 0.00358394241581 0
45 -11.0 13.0 35.0 0.00977102043982 1
46 -11.0 13.0 37.0 0.010684244642 1
47 -11.0 11.0 39.0 0.0165529746284 1
48 -11.0 11.0 41.0 0.00604561227721 0
49 -11.0 9.0 41.0 0.00479655216527 1
50 -11.0 7.0 41.0 0.0082217786553 1
51 -9.0 5.0 41.0 0.0361684106137 1
52 -7.0 3.0 41.0 0.00912785163787 1
53 -5.0 3.0 41.0 0.0127049496515 1
54 -3.0 3.0 41.0 0.00206772014084 1
55 -3.0 3.0 39.0 0.00420689257018 0
56 -1.0 3.0 39.0 0.0105576237968 1
57 1.0 3.0 39.0 0.00937439688159 1
58 1.0 3.0 37.0 0.00488259180902 0
59 3.0 3.0 37.0 0.0087225425313 1
60 5.0 3.0 37.0 0.00562044373353 0
61 5.0 3.0 35.0 0.0138395422016 1
62 7.0 3.0 35.0 0.00930396436521 0
63 7.0 1.0 33.0 0.00480140286839 1
64 9.0 1.0 33.0 0.00543545242915 0
65 9.0 1.0 31.0 0.00971322526569 1
66 11.0 1.0 29.0 0.0205712048884 0
67 11.0 3.0 29.0 0.00581449848721 1
68 11.0 3.0 27.0 0.00225305002014 1
69 13.0 3.0 27.0 0.0100551172829 0
70 13.0 3.0 25.0 0.00418142653089 1
71 13.0 5.0 25.0 0.0224556740876 0
72 15.0 5.0 25.0 0.00197328851757 0
73 15.0 5.0 23.0 0.00698570243147 1
74 17.0 5.0 23.0 0.00392644646374 0
75 17.0 7.0 21.0 0.0216379203324 1
76 17.0 9.0 19.0 0.0107776796989 1
77 17.0 11.0 19.0 0.00844618928127 1
78 17.0 13.0 17.0 0.0137028491096 1
79 17.0 15.0 17.0 0.0184094091311 1
80 17.0 17.0 17.0 0.00224707133479 1
81 17.0 17.0 15.0 0.0167123570588 0
82 19.0 19.0 15.0 0.00996979578024 1
83 19.0 21.0 15.0 0.00645132418887 1
84 19.0 21.0 13.0 0.00400218851179 0
85 19.0 23.0 13.0 0.0107054893923 1
86 21.0 25.0 13.0 0.00149802776188 0
87 21.0 25.0 11.0 0.0079559687728 1
88 21.0 27.0 11.0 0.00191090323145 1
89 21.0 27.0 9.0 0.00491773128482 0
90 21.0 29.0 9.0 0.0142126272903 1
91 19.0 29.0 9.0 0.00492511383597 0
92 19.0 31.0 7.0 0.019569434797 1
93 21.0 33.0 5.0 0.00672964152018 1
94 21.0 33.0 3.0 0.00468853362065 0
95 21.0 35.0 3.0 0.00522610040335 1
96 21.0 35.0 1.0 0.00461729903116 0
97 19.0 37.0 1.0 0.0185172360468 1
98 19.0 39.0 -1.0 0.00709636367159 0
99 17.0 39.0 -1.0 0.00570108704349 1
100 15.0 39.0 -1.0 0.0368132040713 1
101 13.0 39.0 -3.0 0.0125542238609 1
102 11.0 39.0 -3.0 0.0111177646547 1
103 9.0 37.0 -3.0 0.00572275920725 0
104 9.0 37.0 -5.0 0.0268462050706 1
105 7.0 37.0 -5.0 0.00386204666538 0
106 7.0 37.0 -7.0 0.0150753692648 1
107 5.0 37.0 -7.0 0.00444317416858 0
108 5.0 37.0 -9.0 0.00567043162465 0
109 5.0 35.0 -9.0 0.00469993183865 1
110 3.0 35.0 -9.0 0.00289626020183 0
111 3.0 35.0 -11.0 0.00901880631461 0
