0 -1.0 -1.0 -1.0 0.0136644194074 0
1 -3.0 -1.0 -1.0 0.0147746275997 0
2 -3.0 -3.0 1.0 0.0168987635463 1
3 -5.0 -1.0 -1.0 0.0089342848631 0
4 -5.0 -3.0 -1.0 0.0016158739909 0
5 -5.0 -5.0 -1.0 0.0161447947199 1
6 -3.0 -5.0 -1.0 0.00663616663425 0
7 -1.0 -3.0 3.0 0.0298962893061 1
8 -7.0 -3.0 -1.0 0.0109142377926 0
9 -7.0 -5.0 -1.0 0.020178093513 1
10 -7.0 -7.0 -1.0 0.0119865635712 0
11 -7.0 -7.0 -3.0 0.0250353780306 0
12 -1.0 -1.0 5.0 0.019147737908 1
13 -3.0 -1.0 5.0 0.00783095176009 0
14 -9.0 -3.0 -1.0 0.00551141694039 0
15 -9.0 -5.0 -1.0 0.00513818298733 1
16 -7.0 -9.0 -1.0 0.00813364203449 0
17 -7.0 -9.0 -3.0 0.00858015748726 0
18 -3.0 -3.0 7.0 0.0176595699524 1
19 -11.0 -5.0 -1.0 0.0139804135135 0
20 -11.0 -7.0 -1.0 0.00323405298856 1
21 -5.0 -3.0 9.0 0.0224148677707 1
22 -13.0 -7.0 -1.0 0.00698178363825 0
23 -13.0 -9.0 -1.0 0.00672342794747 1
24 -5.0 -3.0 11.0 0.0181916060496 0
25 -7.0 -3.0 11.0 0.0184095053179 1
26 -13.0 -11.0 -1.0 0.00825209690024 1
27 -9.0 -3.0 11.0 0.00743863117379 0
28 -9.0 -1.0 11.0 0.0267625535801 1
29 -13.0 -13.0 -1.0 0.00207194865441 1
30 -11.0 -13.0 -1.0 0.00517634066802 0
31 -11.0 -1.0 13.0 0.066474621235 0
32 -9.0 1.0 11.0 0.00939003582988 0
33 -11.0 1.0 11.0 0.00581090379377 0
34 -11.0 1.0 13.0 0.115704330386 1
35 -9.0 1.0 13.0 0.00698250801531 0
36 -11.0 -15.0 -1.0 0.00840230868454 1
37 -11.0 -17.0 -1.0 0.0025579915201 1
38 -11.0 -17.0 1.0 0.00189415815711 0
39 -9.0 -17.0 1.0 0.00906426861096 0
40 -9.0 -19.0 1.0 0.00954832837029 1
