0 -1.0 1.0 -1.0 0.00663145134861 1
1 -3.0 1.0 -1.0 0.00209570632834 0
2 -3.0 1.0 -3.0 0.0196908270968 1
3 1.0 -1.0 1.0 0.00812733205417 1
4 -5.0 -1.0 -3.0 0.0039329774115 0
5 -5.0 -1.0 -5.0 0.0211628912229 1
6 3.0 -1.0 1.0 0.0106918789446 1
7 -7.0 -1.0 -7.0 0.00386022125249 0
8 -7.0 -3.0 -7.0 0.0195082547906 1
9 5.0 -1.0 1.0 0.00238393518375 1
10 5.0 -1.0 3.0 0.00366868810081 0
11 5.0 -3.0 3.0 0.00505488553935 0
12 -7.0 -3.0 -9.0 0.00402014819419 0
13 -7.0 -5.0 -9.0 0.018844261984 1
14 7.0 -3.0 3.0 0.0152228648689 1
15 7.0 -5.0 5.0 0.00379192730825 0
16 -7.0 -7.0 -9.0 0.0105712146684 1
17 9.0 -5.0 5.0 0.0150716228157 1
18 9.0 -7.0 5.0 0.00412416566693 0
19 -7.0 -9.0 -9.0 0.0104865669106 0
20 -5.0 -9.0 -11.0 0.0108758902956 1
21 11.0 -7.0 5.0 0.00695681365197 0
22 11.0 -7.0 7.0 0.00257847967559 1
23 -5.0 -11.0 -11.0 0.00432123647979 0
24 -3.0 -11.0 -13.0 0.00409858802687 0
25 -3.0 -9.0 -13.0 0.0106291627312 1
26 13.0 -7.0 7.0 0.00666421130609 1
27 -1.0 -9.0 -15.0 0.0123582395756 0
28 -1.0 -7.0 -15.0 0.0244307343122 1
29 15.0 -7.0 7.0 0.0131748115418 1
30 -1.0 -7.0 -17.0 0.00521106309635 0
31 -1.0 -5.0 -17.0 0.00389512898116 0
32 -3.0 -5.0 -17.0 0.0033007016884 1
33 17.0 -7.0 7.0 0.0110555487698 1
34 -3.0 -3.0 -17.0 0.0102299927844 1
35 -5.0 -3.0 -17.0 0.00489248705058 0
36 19.0 -7.0 7.0 0.00867934557549 1
37 -5.0 -1.0 -17.0 0.0198066047474 1
38 21.0 -9.0 9.0 0.00728534567136 1
39 -5.0 1.0 -17.0 0.0128508474207 0
40 -3.0 1.0 -17.0 0.00422119505758 0
41 -3.0 1.0 -15.0 0.00205711382796 1
42 23.0 -9.0 9.0 0.00620737981629 1
43 23.0 -7.0 9.0 0.0012095713044 0
44 -3.0 3.0 -15.0 0.0105028775079 0
45 -3.0 3.0 -13.0 0.0969301502238 0
46 -1.0 3.0 -13.0 0.0209824105691 1
47 25.0 -7.0 9.0 0.0103632456246 0
48 25.0 -7.0 7.0 0.00445417829177 1
49 1.0 5.0 -13.0 0.0108635169461 1
50 1.0 5.0 -11.0 0.00382453746262 0
51 27.0 -7.0 7.0 0.00199217572715 1
52 27.0 -9.0 7.0 0.0378147627244 0
53 3.0 5.0 -11.0 0.0048563250496 0
54 3.0 7.0 -11.0 0.0093991026828 1
55 29.0 -7.0 5.0 0.0121807921199 1
56 27.0 -11.0 7.0 0.00509212208135 0
57 29.0 -11.0 7.0 0.00766910854644 0
58 27.0 -11.0 9.0 0.00781337100424 0
59 3.0 9.0 -9.0 0.00535178304806 1
60 5.0 9.0 -9.0 0.00275643266564 0
61 31.0 -7.0 3.0 0.00742475550359 1
62 31.0 -7.0 5.0 0.00427892638676 0
63 29.0 -13.0 7.0 0.00529689086135 0
64 25.0 -13.0 9.0 0.00680372780169 0
65 27.0 -13.0 9.0 0.00666980925992 0
66 31.0 -13.0 5.0 0.0171320640517 0
67 5.0 9.0 -7.0 0.0168953522657 0
68 5.0 11.0 -7.0 0.00539915570521 1
69 3.0 11.0 -7.0 0.00371372710744 0
70 5.0 11.0 -11.0 0.0169581707989 0
71 5.0 11.0 -9.0 0.0159612616977 0
72 33.0 -9.0 1.0 0.00585171597354 1
73 33.0 -9.0 3.0 0.00135450283782 0
74 33.0 -7.0 3.0 0.00522567377051 0
75 27.0 -15.0 9.0 0.0109904369078 0
76 33.0 -13.0 5.0 0.00305485599729 0
77 33.0 -13.0 3.0 0.00693001382296 0
78 3.0 13.0 -7.0 0.0165340475276 0
79 5.0 13.0 -7.0 0.0144130399494 1
80 7.0 13.0 -7.0 0.0070105234852 0
81 3.0 13.0 -13.0 0.0056130115059 0
82 5.0 13.0 -13.0 0.0155083718128 0
83 5.0 11.0 -13.0 0.0124798495036 0
84 35.0 -9.0 -1.0 0.00951433494966 1
85 35.0 -9.0 1.0 0.00662883064057 0
86 27.0 -17.0 9.0 0.00322144155047 0
87 29.0 -17.0 9.0 0.00565268964885 0
88 29.0 -17.0 11.0 0.0130725613887 0
89 35.0 -13.0 3.0 0.00337071410512 0
90 35.0 -13.0 1.0 0.00800758561587 0
91 3.0 15.0 -7.0 0.00644436370564 0
92 1.0 15.0 -7.0 0.00144620200268 0
93 1.0 15.0 -9.0 0.0173757930107 0
94 5.0 15.0 -9.0 0.0107522997478 1
95 3.0 15.0 -9.0 0.00486712070723 0
96 7.0 15.0 -7.0 0.00480481723847 0
97 9.0 15.0 -7.0 0.0160974687792 0
98 1.0 13.0 -11.0 0.0125717716608 0
99 1.0 13.0 -13.0 0.00739719224614 0
100 3.0 15.0 -11.0 0.00959091399856 0
101 5.0 15.0 -11.0 0.00374890619039 0
102 3.0 15.0 -13.0 0.00656656966867 0
103 3.0 15.0 -15.0 0.00893189564732 0
104 3.0 13.0 -15.0 0.00616102856649 0
105 37.0 -11.0 -1.0 0.0219087284762 0
106 37.0 -9.0 -1.0 0.00705919897057 0
107 33.0 -11.0 -3.0 0.0144037549793 1
108 35.0 -11.0 -3.0 0.0226896146239 0
109 31.0 -19.0 11.0 0.017392044695 0
110 31.0 -17.0 11.0 0.0040038786084 0
111 37.0 -13.0 1.0 0.00546365344386 0
112 5.0 17.0 -11.0 0.0269003706246 1
