86 -21.0 17.0 -3.0 0.0496086164007
81 -19.0 15.0 -1.0 0.0539493973101
74 -17.0 17.0 1.0 0.0281707020979
71 -15.0 17.0 3.0 0.0170297000129
65 -13.0 19.0 5.0 0.00848390355043
62 -11.0 19.0 5.0 0.0118424306713
60 -9.0 17.0 5.0 0.0180104248194
58 -7.0 17.0 3.0 0.00496386996981
51 -5.0 17.0 1.0 0.0160445271474
46 -3.0 19.0 -1.0 0.0141279150692
39 -1.0 21.0 -1.0 0.00548095729466
34 1.0 23.0 -3.0 0.00761064028027
30 3.0 21.0 -5.0 0.0148238670574
28 3.0 19.0 -5.0 0.00781593104627
26 3.0 17.0 -5.0 0.0115366990622
23 3.0 15.0 -3.0 0.0351987328489
20 3.0 13.0 -3.0 0.0123570026914
16 1.0 11.0 -3.0 0.0215126523959
12 1.0 9.0 -3.0 0.00337407124405
9 -1.0 7.0 -5.0 0.0172879770605
11 -3.0 9.0 -7.0 0.0101569719334
15 -5.0 11.0 -9.0 0.0157551025557
19 -7.0 13.0 -9.0 0.0015030044991
22 -9.0 15.0 -11.0 0.0132083950173
24 -11.0 15.0 -11.0 0.00229233086886
27 -13.0 15.0 -13.0 0.00757617472503
29 -15.0 15.0 -13.0 0.0155577419719
31 -17.0 15.0 -13.0 0.00439619908715
36 -19.0 13.0 -15.0 0.00385060812982
41 -21.0 11.0 -17.0 0.011363461767
48 -23.0 9.0 -19.0 0.0045427527723
52 -23.0 7.0 -19.0 0.00595687355345
59 -23.0 5.0 -21.0 0.0102476973544
61 -23.0 3.0 -21.0 0.00602095387927
63 -23.0 1.0 -21.0 0.00550425485837
68 -23.0 -1.0 -23.0 0.00271439590588
73 -23.0 -3.0 -25.0 0.0168029115145
78 -23.0 -5.0 -27.0 0.00760732386093
83 -21.0 -7.0 -29.0 0.0130454742902
88 -21.0 -7.0 -31.0 0.0109149069229
90 -19.0 -9.0 -33.0 0.00891025700171
91 -19.0 -9.0 -35.0 0.0140158275348
93 -19.0 -9.0 -37.0 0.00448818485868
95 -19.0 -11.0 -39.0 0.02300331566
96 -17.0 -11.0 -41.0 0.0344928981145
98 -15.0 -11.0 -43.0 0.00745743457933
99 -13.0 -11.0 -45.0 0.0133187284412
100 -11.0 -11.0 -45.0 0.0119010419912
101 -9.0 -9.0 -45.0 0.00737167530349
102 -7.0 -9.0 -45.0 0.0152931887487
103 -5.0 -9.0 -45.0 0.00427344147699
105 -3.0 -9.0 -47.0 0.0082243138983
106 -1.0 -9.0 -47.0 0.00706648476312
107 1.0 -7.0 -47.0 0.00821863313773
109 3.0 -5.0 -49.0 0.00792633718501
110 3.0 -3.0 -51.0 0.015481369785
111 3.0 -1.0 -51.0 0.0085033387574
113 3.0 1.0 -53.0 0.00901155723399
114 3.0 3.0 -53.0 0.0113048636055
116 5.0 5.0 -51.0 0.00742829555348
118 7.0 7.0 -51.0 0.00611543698396
119 7.0 9.0 -51.0 0.00539840707315
121 5.0 11.0 -51.0 0.0095028748654
123 3.0 13.0 -53.0 0.0384047444587
124 1.0 13.0 -53.0 0.00641423134638
125 -1.0 13.0 -55.0 0.0140398701112
127 -3.0 11.0 -57.0 0.00981935343799
128 -3.0 9.0 -57.0 0.00719650738194
130 -5.0 7.0 -59.0 0.00768312850953
132 -3.0 5.0 -59.0 0.00586824931506
135 -1.0 3.0 -61.0 0.0140152687714
136 1.0 3.0 -61.0 0.0038200722212
139 3.0 5.0 -63.0 0.0019867572237
141 5.0 7.0 -63.0 0.00732521627407
142 5.0 9.0 -63.0 0.00646959588757
144 5.0 11.0 -61.0 0.00839136261299
146 3.0 13.0 -61.0 0.0513219079537
149 1.0 15.0 -59.0 0.0036617404235
150 1.0 17.0 -59.0 0.0064653187255
152 -1.0 19.0 -57.0 0.00317185175112
155 -1.0 21.0 -57.0 0.00947313230645
157 -3.0 23.0 -55.0 0.00358560663715
158 -5.0 23.0 -55.0 0.00972199307363
161 -7.0 25.0 -53.0 0.00229277175908
162 -9.0 25.0 -53.0 0.0217933254511
164 -11.0 23.0 -51.0 0.0161414174144
167 -13.0 23.0 -49.0 0.0291022777122
172 -13.0 23.0 -47.0 0.0162021734481
176 -13.0 23.0 -45.0 0.0456342942497
178 -11.0 25.0 -43.0 0.0222010528302
180 -11.0 25.0 -41.0 0.00521988427137
